economy,Country,Year,AG.LND.FRST.K2,AG.SRF.TOTL.K2,ER.PTD.TOTL.ZS,GB.XPD.RSDV.GD.ZS,GE.EST,IP.JRN.ARTC.SC,IT.NET.USER.ZS,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GB.ZS,SE.XPD.TOTL.GD.ZS,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,Country code,Coverage subscore,Openness subscore,Overall score
BDI,Burundi,2019,2796.4,27830.0,7.6,,-1.37481689453125,29.9,6.1,210.236494521532,104.938018798828,43.208080291748,4.20048999786377,21.2221660614014,5.34668445587158,,,,,,
BDI,Burundi,2020,2796.4,27830.0,7.6,,-1.30248296260834,35.24,9.17,210.008139902508,105.158096313477,46.391471862793,5.22371053695679,20.7419528961182,5.32158517837524,,,BDI,37.5,42.1,40.0
BDI,Burundi,2021,2796.4,27830.0,7.6,,-1.35819256305695,26.93,11.0,214.091455416133,,,6.28677225112915,20.4385395050049,4.87114191055298,,,,,,
BDI,Burundi,2022,2796.4,27830.0,7.6,,-1.26360619068146,27.99,11.0,250.634225368744,,,,20.6370830535889,4.82104730606079,,,BDI,42.1,39.4,40.7
BDI,Burundi,2023,,,7.6,,-1.20011341571808,,11.1,192.074305359351,,,6.2220401763916,15.7270135879517,,,,,,,
BDI,Burundi,2024,,,7.6,,,,,153.930217854023,,,,,,,,BDI,51.4,77.4,65.5
BEL,Belgium,2000,6673.0,30528.0,,1.93620002269745,1.65919423103333,9593.02,29.4,23098.8865077401,102.907371520996,146.919784545898,56.201831817627,11.2052040100098,5.53273296356201,2982.55346679688,1403.22814,,,,
BEL,Belgium,2001,6695.57,30528.0,,2.03278994560242,,9951.02,31.3,23015.0712632462,103.426696777344,155.946166992188,56.7148895263672,11.5008573532104,5.67605495452881,3140.732421875,1457.2644,,,,
BEL,Belgium,2002,6718.14,30528.0,,1.90324997901917,1.91511082649231,10242.87,46.3,25006.191397109,103.605331420898,157.648773193359,58.1100807189941,11.6047554016113,5.78968381881714,2974.59594726562,1481.71745,,,,
BEL,Belgium,2003,6740.71,30528.0,,1.8411899805069,1.86878955364227,10883.66,50.0,30655.2092679024,103.77693939209,158.87922668457,59.6124610900879,11.5436449050903,5.89130210876465,2985.44677734375,1467.82196,,,,
BEL,Belgium,2004,6763.28,30528.0,,1.82050001621246,1.85430920124054,11535.55,53.9,35429.4077933344,103.039421081543,151.638092041016,62.0411491394043,11.4161128997803,5.62933778762817,3116.44775390625,1404.7929,,,,
BEL,Belgium,2005,6785.85,30528.0,,1.79060995578766,1.70650970935822,12766.14,55.8,36809.7013403619,103.112442016602,157.343399047852,62.8203315734863,10.9779834747314,5.79585981369019,3173.07934570312,1426.6391,,,,
BEL,Belgium,2006,6808.42,30528.0,,1.8226900100708,1.74316394329071,13014.6,62.0,38705.1067959147,102.793403625488,158.685104370117,63.3717384338379,11.5367441177368,5.62658596038818,3318.0859375,1348.9584,,,,
BEL,Belgium,2007,6830.99,30528.0,,1.84999001026154,1.60233938694,13622.59,66.8,44319.165448813,102.451301574707,159.439895629883,62.461841583252,11.3690233230591,5.51823377609253,3431.08374023438,1384.87556,,,,
BEL,Belgium,2008,6853.56,30528.0,,1.93684005737305,1.38118207454681,14332.71,68.9,48303.397956286,102.265731811523,160.468811035156,62.7642097473145,11.2771291732788,6.33294010162354,3447.865234375,1461.58834,,,,
BEL,Belgium,2009,6876.13,30528.0,,1.99860000610352,1.56746017932892,14799.65,74.5,44923.3400135081,102.259460449219,159.661544799805,64.9798431396484,11.1327447891235,6.45809984207153,3554.67749023438,1471.85887,,,,
BEL,Belgium,2010,6898.7,30528.0,,2.06188011169434,1.65420985221863,15080.34,77.6,44197.393671162,102.236808776855,160.66047668457,66.8578872680664,11.2154445648193,6.44259023666382,3755.6357421875,1316.48045,,,,
BEL,Belgium,2011,6897.56,30528.0,,2.17332005500793,1.72347581386566,15583.08,81.6,47760.8298776546,101.269889831543,159.349304199219,67.7034072875977,11.2295703887939,6.43199014663696,3880.19580078125,1377.89573,,,,
BEL,Belgium,2012,6896.42,30528.0,,2.28114008903503,1.67117416858673,16327.84,80.7,44874.1709182123,101.520362854004,160.110534667969,69.7490615844727,11.0699214935303,6.25576496124268,4116.6162109375,,,,,
BEL,Belgium,2013,6895.28,30528.0,24.3,2.33072996139526,1.70195496082306,16589.95,82.2,46964.5946777056,103.191062927246,161.845886230469,71.7841110229492,11.3517208099365,6.63052988052368,4161.62060546875,,,,,
BEL,Belgium,2014,6894.14,30528.0,24.2,2.37001991271973,1.51735270023346,16888.19,85.0,47995.7786961339,103.104873657227,162.421981811523,74.0397262573242,11.3424959182739,6.59046983718872,4544.86669921875,,,,,
BEL,Belgium,2015,6893.0,30528.0,24.2,2.42816996574402,1.52944529056549,16730.49,85.1,40893.804537772,102.243827819824,164.079818725586,76.423942565918,11.7361478805542,6.4515700340271,4731.81591796875,,,,,
BEL,Belgium,2016,6893.0,30528.0,24.6,2.52338004112244,1.39763832092285,16792.56,86.5,41854.5498296444,102.055862426758,160.689270019531,77.2435073852539,11.6954307556152,6.46173000335693,4798.32666015625,,BEL,45.9,59.4,53.2
BEL,Belgium,2017,6893.0,30528.0,24.7,2.66666007041931,1.24078404903412,16305.94,87.7,44035.3239358548,102.752861022949,158.670288085938,80.7738189697266,11.9768667221069,6.42534017562866,4757.30810546875,,BEL,45.3,53.3,49.5
BEL,Belgium,2018,6893.0,30688.0,24.6,2.86017990112305,1.22463178634644,16529.95,88.6,47487.2100392561,102.500366210938,156.509765625,79.1237487792969,11.8788394927979,6.38107013702393,5040.00048828125,,BEL,45.7,51.8,49.0
BEL,Belgium,2019,6893.0,30689.0,26.1,3.15659999847412,1.11331832408905,16644.86,90.3,46716.6227467964,102.148559570312,156.635375976562,79.3044815063477,11.8170013427734,6.33397006988525,5290.87939453125,,,,,
BEL,Belgium,2020,6893.0,30689.0,17.6,3.39175009727478,1.07823526859283,16947.47,91.5,45906.2875805246,102.064270019531,151.727508544922,79.4996032714844,11.1488370895386,6.80185985565186,5418.91259765625,,BEL,44.3,46.6,45.5
BEL,Belgium,2021,6893.0,30689.0,17.8,3.39239001274109,1.08557260036469,18319.58,92.8,51658.238294958,101.821136474609,143.163513183594,82.6882019042969,11.3196802139282,6.35551977157593,6596.7060546875,,,,,
BEL,Belgium,2022,6893.0,30689.0,17.8,3.40544009208679,1.22718644142151,17612.3,94.0,50822.2518538518,102.176986694336,142.918075561523,83.5736465454102,,,6983.18994140625,,BEL,52.6,60.8,57.0
BEL,Belgium,2023,,,17.8,,1.03702199459076,,94.6,54690.0942734964,,,,,,,,,,,
BEL,Belgium,2024,,,18.5,,,,,55954.6106261018,,,,,,,,BEL,51.9,55,53.6
BEN,Benin,2000,41351.5,114760.0,,,-0.396729677915573,45.48,0.225,487.424141384242,80.111213684082,20.8747406005859,3.62698006629944,13.5131998062134,2.11366009712219,,,,,,
BEN,Benin,2001,40851.5,114760.0,,,,42.87,0.363,492.401499509072,87.4075012207031,22.6525707244873,4.36625003814697,15.3105802536011,2.36509990692139,,,,,,
BEN,Benin,2002,40351.5,114760.0,,,-0.576151072978973,44.73,0.703,546.463829658159,92.6105804443359,24.5954608917236,5.1319899559021,14.1290798187256,2.15949010848999,,,,,,
BEN,Benin,2003,39851.5,114760.0,,,-0.561285614967346,46.42,0.951,676.002878084282,96.3288879394531,25.9423904418945,5.66462993621826,16.6825294494629,2.28315997123718,,,,,,
BEN,Benin,2004,39351.5,114760.0,,,-0.524759590625763,60.84,1.18,758.695803786371,100.354598999023,27.7856101989746,5.71906995773315,19.2139492034912,2.56690001487732,,,,,,
BEN,Benin,2005,38851.5,114760.0,,,-0.652987897396088,60.94,1.27,779.437777753268,97.6395721435547,,5.65152978897095,18.7903900146484,2.6566801071167,,,,,,
BEN,Benin,2006,38351.5,114760.0,,,-0.647012531757355,77.59,1.54,809.147072506221,97.9188232421875,,6.47643995285034,19.7096099853516,2.56340003013611,,,,,,
BEN,Benin,2007,37851.5,114760.0,,,-0.543749690055847,93.97,1.79,912.338247188342,,,7.7589898109436,14.9486904144287,2.36331009864807,,,,,,
BEN,Benin,2008,37351.5,114760.0,,,-0.492893785238266,92.83,1.85,1060.60254502099,110.888137817383,,7.66394996643066,19.0885791778564,2.77728009223938,,,,,,
BEN,Benin,2009,36851.5,114760.0,,,-0.595060706138611,117.63,2.24,1024.10277858112,116.08260345459,,9.74950981140137,18.1756191253662,3.08927011489868,,,,,,
BEN,Benin,2010,36351.5,114760.0,,,-0.609903872013092,105.59,3.13,973.244254931526,117.383979797363,,13.1351699829102,26.1439609527588,3.67997002601624,,,,,,
BEN,Benin,2011,35851.5,114760.0,,,-0.547139346599579,128.9,4.15,1059.41358852588,119.239990234375,47.4146003723145,12.2822198867798,20.9599990844727,4.40000009536743,,,,,,
BEN,Benin,2012,35351.5,114760.0,,,-0.526746511459351,143.3,4.5,1071.5258366283,123.163383483887,,13.3533802032471,25.0213108062744,3.56202006340027,,,,,,
BEN,Benin,2013,34851.5,114760.0,23.5,,-0.508882761001587,178.78,4.9,1168.92699279226,124.061050415039,54.0870780944824,15.3102397918701,22.3412208557129,3.3275101184845,,,,,,
BEN,Benin,2014,34351.5,114760.0,23.5,,-0.485428422689438,179.52,6.0,1204.39918670094,124.522239685059,54.7326316833496,15.196590423584,22.227710723877,3.161789894104,,,,,,
BEN,Benin,2015,33851.5,114760.0,22.9,,-0.682311475276947,180.0,11.3,1002.41886879614,127.121139526367,57.3949584960938,12.9073896408081,17.4795207977295,3.17298007011414,,,BEN,35.5,12.7,23.3
BEN,Benin,2016,33351.5,114760.0,23.5,,-0.625652372837067,173.32,14.5,1010.5338961993,125.554527282715,57.529670715332,12.3617095947266,18.7914009094238,2.89910006523132,,,BEN,24.4,21.7,23.0
BEN,Benin,2017,32851.5,114760.0,23.5,,-0.697358727455139,207.64,18.7,1054.97408066814,121.606216430664,,11.7388401031494,19.8796501159668,3.53558993339539,,,BEN,13.6,16.7,15.2
BEN,Benin,2018,32351.5,114760.0,23.5,,-0.631518959999084,233.16,19.0,1151.7409703472,117.116798400879,,12.0070600509644,17.7091808319092,2.93161988258362,,,BEN,17.7,24.9,21.5
BEN,Benin,2019,31851.5,114760.0,23.5,,-0.490367919206619,276.96,20.5,1130.82135339795,112.029891967773,,10.7973299026489,18.2101707458496,2.96520113945007,,,,,,
BEN,Benin,2020,31351.5,114760.0,23.5,,-0.290913850069046,317.18,22.1,1200.19426631122,109.148918151855,45.7407913208008,10.8024797439575,16.4128227233887,3.09441518783569,,,BEN,43.5,59.7,52.3
BEN,Benin,2021,30851.5,114760.0,23.5,,-0.23760136961937,381.61,28.2,1318.65158107487,110.70588684082,46.0770416259766,10.2315101623535,15.2831525802612,3.20348429679871,,,,,,
BEN,Benin,2022,30351.5,114760.0,23.5,,-0.170590236783028,413.69,30.0,1266.42710981159,113.04891204834,45.3651695251465,10.647970199585,16.0946025848389,3.37785911560059,,,BEN,42.8,58.2,51.1
BEN,Benin,2023,,,23.5,,-0.218984127044678,,32.2,1394.17784663045,,,,19.0426368713379,,,,,,,
BEN,Benin,2024,,,23.5,,,,,1485.38018980894,,,,,,,,BEN,53.5,64.1,59.2
BRA,Brazil,2000,5510886.0,8515770.0,,1.04751002788544,0.0430850870907307,12800.36,2.87,3766.54811466032,,,,,3.94893002510071,298.539794921875,335.9403,,,,
BRA,Brazil,2001,5471378.1,8515770.0,,1.06198000907898,,13914.7,4.53,3176.28935747524,,,,9.29055023193359,3.84468007087708,341.279266357422,324.4342,,,,
BRA,Brazil,2002,5431870.2,8515770.0,,1.0096800327301,-0.0346153452992439,16156.58,9.15,2855.94018885769,,,,8.13302040100098,3.75037002563477,403.164764404297,313.34843,,,,
BRA,Brazil,2003,5392362.3,8515770.0,,0.999390006065369,0.0817573666572571,17730.62,13.2,3090.6070097455,,,,,,428.485076904297,371.29267,,,,
BRA,Brazil,2004,5352854.4,8515770.0,,0.963429987430573,-0.0922709181904793,19960.57,19.1,3663.823188064,,,,9.6722297668457,3.97447991371155,489.271057128906,450.26914,,,,
BRA,Brazil,2005,5313346.5,8515770.0,,1.00246000289917,-0.157670244574547,22460.22,21.0,4827.78173074714,,,,10.3297300338745,4.47908020019531,515.765991210938,497.05356,,,,
BRA,Brazil,2006,5273838.6,8515770.0,,0.988070011138916,-0.391295492649078,28610.05,28.2,5934.14470924968,,,,11.3952398300171,4.87060022354126,550.497436523438,526.26259,,,,
BRA,Brazil,2007,5234330.7,8515770.0,,1.08138000965118,-0.290289968252182,31153.54,30.9,7409.69130673473,,,,11.9628000259399,4.97425985336304,562.5546875,566.52684,,,,
BRA,Brazil,2008,5194822.8,8515770.0,,1.12904000282288,-0.148200899362564,35574.01,33.8,8908.33176538648,,,,12.6430196762085,5.26883983612061,598.65283203125,606.16456,,,,
BRA,Brazil,2009,5155314.9,8515770.0,,1.11865997314453,-0.151303574442863,38510.99,39.2,8678.6592244676,,,,13.0978202819824,5.46355009078979,634.141052246094,681.02727,,,,
BRA,Brazil,2010,5115807.0,8515770.0,,1.15991997718811,-0.0868625491857529,41760.03,40.7,11403.2821278747,,,,13.3970499038696,5.64879989624023,696.099975585938,754.57696,,,,
BRA,Brazil,2011,5100415.2,8515770.0,,1.13966000080109,-0.152404069900513,44155.52,45.7,13396.6243562986,,,,13.6389598846436,5.73741006851196,749.171752929688,809.69231,,,,
BRA,Brazil,2012,5085023.4,8515770.0,,1.12683999538422,-0.16054867208004,48166.15,48.6,12521.7213519966,104.7822265625,94.3209762573242,43.2308502197266,13.966290473938,5.85510015487671,801.408935546875,863.93363,,,,
BRA,Brazil,2013,5069631.6,8515770.0,18.9,1.19567000865936,-0.119030974805355,50197.15,51.0,12458.8912138813,109.945137023926,103.917678833008,44.3393707275391,13.7229700088501,5.8388500213623,852.716979980469,917.32864,,,,
BRA,Brazil,2014,5054239.8,8515770.0,20.4,1.26970994472504,-0.175920635461807,52367.03,54.6,12274.9939689363,110.316459655762,102.635528564453,47.1568717956543,13.4677696228027,5.94848012924194,903.200805664062,969.90222,,,,
BRA,Brazil,2015,5038848.0,8515770.0,20.4,1.37092995643616,-0.255271553993225,53504.24,58.3,8936.19661712113,109.152183532715,100.920516967773,48.4340400695801,12.697979927063,6.24105978012085,,,BRA,49.3,39.0,43.8
BRA,Brazil,2016,5020821.0,8515770.0,20.7,1.28637003898621,-0.249387070536613,55719.12,60.9,8836.28652735657,108.757843017578,102.569511413574,48.3333396911621,12.9940595626831,6.314040184021,,,BRA,46.8,41.8,44.1
BRA,Brazil,2017,5000916.0,8515770.0,20.7,1.11749994754791,-0.317140609025955,59143.03,67.5,10080.5092819305,109.80850982666,103.015960693359,50.0267486572266,13.0888299942017,6.32047986984253,,,BRA,41.4,38.4,39.8
BRA,Brazil,2018,4990514.0,8515770.0,28.6,1.16769003868103,-0.520569622516632,63130.11,70.4,9300.66164923219,108.623291015625,105.00707244873,51.1916885375977,12.8152103424072,6.08851003646851,,,BRA,59.2,49.9,54.3
BRA,Brazil,2019,4977985.0,8515770.0,29.2,1.21096003055573,-0.234114676713943,66506.17,73.9,9029.83326681073,107.407470703125,103.953277587891,52.6240615844727,12.7402696609497,5.96346998214722,,,,,,
BRA,Brazil,2020,4966196.0,8515770.0,29.2,1.14525997638702,-0.465709209442139,70490.47,81.3,7074.19378337644,105.498199462891,104.125999450684,54.5727996826172,11.5625896453857,5.77150011062622,,,BRA,63.9,61.0,62.3
BRA,Brazil,2021,4953913.667,8515770.0,29.3,,-0.492990374565125,73727.34,80.7,7972.5366498646,103.4716796875,106.651901245117,56.8306198120117,12.8002004623413,5.4969801902771,,,,,,
BRA,Brazil,2022,4941960.222,8510417.771,29.3,,-0.588259339332581,67030.59,80.5,9281.33334441234,103.970321655273,106.031188964844,60.3906211853027,,,,,BRA,66.4,62.0,64.0
BRA,Brazil,2023,,,29.5,,-0.546764314174652,,84.2,10377.5892792557,,,,,,,,,,,
BRA,Brazil,2024,,,29.4,,,,,10280.3148624429,,,,,,,,BRA,70.6,66.9,68.5
CAF,Central African Republic,2000,229030.0,622980.0,,,-1.41228187084198,6.13,0.0534,239.154133726071,,,1.90594005584717,9.93076992034912,1.61265003681183,,,,,,
CAF,Central African Republic,2001,228730.0,622980.0,,,,6.87,0.0785,237.951702544735,69.9111480712891,11.0858497619629,,,,,,,,,
CAF,Central African Republic,2002,228430.0,622980.0,,,-1.38285386562347,3.72,0.129,248.639290978403,61.580940246582,11.144700050354,,9.19987010955811,1.5195699930191,,,,,,
CAF,Central African Republic,2003,228130.0,622980.0,,,-1.19755887985229,10.41,0.152,278.403992150941,60.6617584228516,,,12.0125799179077,1.53980004787445,,,,,,
CAF,Central African Republic,2004,227830.0,622980.0,,,-1.32439291477203,10.4,0.223,303.461321152782,52.0010986328125,,1.65167999267578,12.0471296310425,1.6245299577713,,,,,,
CAF,Central African Republic,2005,227530.0,622980.0,,,-1.58419597148895,8.36,0.268,311.950023138687,57.7481918334961,,,9.66650009155273,1.65222001075745,,,,,,
CAF,Central African Republic,2006,227230.0,622980.0,,,-1.47496902942657,13.25,0.311,333.942519903031,57.3033485412598,,1.08526003360748,10.0542402267456,1.41506004333496,,,,,,
CAF,Central African Republic,2007,226930.0,622980.0,,,-1.52851343154907,8.41,0.376,380.887048839475,66.1976470947266,,,9.86948013305664,1.31332004070282,,,,,,
CAF,Central African Republic,2008,226630.0,622980.0,,,-1.37209057807922,10.14,1.0,437.24827472489,76.476432800293,,2.20260000228882,7.8600001335144,1.29000997543335,,,,,,
CAF,Central African Republic,2009,226330.0,622980.0,,,-1.39648199081421,11.05,1.8,456.471673898404,78.0168533325195,12.2354898452759,2.36665010452271,7.84172010421753,1.25458002090454,,,,,,
CAF,Central African Republic,2010,226030.0,622980.0,,,-1.39312899112701,14.24,2.0,476.873786950728,79.885383605957,,2.47221994400024,6.47537994384766,1.11760997772217,,,,,,
CAF,Central African Republic,2011,225730.0,622980.0,,,-1.31311178207397,15.27,2.2,534.057281471636,79.5864410400391,15.8301095962524,2.89123010635376,7.8254599571228,1.10792005062103,,,,,,
CAF,Central African Republic,2012,225430.0,622980.0,,,-1.45320987701416,10.58,2.4,544.395849142785,79.6397705078125,15.5503301620483,2.72516989707947,10.616569519043,1.98034727573395,,,,,,
CAF,Central African Republic,2013,225130.0,622980.0,18.1,,-1.62575948238373,12.59,2.5,364.36696260838,,,,8.0834436416626,2.6382143497467,,,,,,
CAF,Central African Republic,2014,224830.0,622980.0,18.1,,-1.88091146945953,17.22,2.7,409.8504859647,,,,9.38718795776367,2.22015333175659,,,,,,
CAF,Central African Republic,2015,224530.0,622980.0,18.1,,-1.81107401847839,12.65,2.9,366.322853938121,,,,8.38674163818359,1.91022861003876,,,,,,
CAF,Central African Republic,2016,224230.0,622980.0,18.1,,-1.80731046199799,27.42,3.1,387.176203444318,89.8505020141602,13.6688098907471,,7.3190221786499,1.75408899784088,,,,,,
CAF,Central African Republic,2017,223930.0,622980.0,18.1,,-1.79250860214233,18.45,4.0,432.324025684263,110.711418726824,15.42516040802,,8.89505004882812,1.75365018844604,,,,,,
CAF,Central African Republic,2018,223630.0,622980.0,18.1,,-1.7354371547699,21.89,5.1,455.243962859534,,,,9.13549613952637,1.56587600708008,,,,,,
CAF,Central African Republic,2019,223330.0,622980.0,18.1,,-1.78027617931366,16.74,7.51,449.228467602439,,,,9.79781246185303,1.76792073249817,,,,,,
CAF,Central African Republic,2020,223030.0,622980.0,18.1,,-1.72879374027252,19.56,,462.879071294011,,,,9.78244304656982,2.14468050003052,,,,,,
CAF,Central African Republic,2021,222730.0,622980.0,18.1,,-1.67319357395172,15.27,,492.263142830507,,,,9.08869171142578,1.87251687049866,,,,,,
CAF,Central African Republic,2022,222430.0,622980.0,18.1,,-1.71030342578888,19.82,,467.359825026238,,,,10.7420520782471,2.11509132385254,,,CAF,25.3,25.9,25.6
CAF,Central African Republic,2023,,,18.1,,-1.73500919342041,,,495.978897288721,,,,9.99392795562744,,,,,,,
CAF,Central African Republic,2024,,,14.8,,,,,516.170424537757,,,,,,,,CAF,41.5,77.2,60.9
CAN,Canada,2000,3478019.7,15640500.0,,1.85847997665405,1.84907865524292,34252.57,51.3,24271.0020563821,99.4177627563477,101.992736816406,58.5191192626953,,5.42331981658936,3510.48266601562,1240.66709,,,,
CAN,Canada,2001,3477539.94,15640500.0,,2.02116990089417,,33653.44,60.2,23822.096210932,,,,,4.95303010940552,3688.26831054688,1312.82073,,,,
CAN,Canada,2002,3477060.18,15640500.0,,1.97170996665955,1.86085593700409,36459.85,61.6,24256.0192337185,,,58.4150009155273,,4.99308013916016,3695.33984375,1367.61949,,,,
CAN,Canada,2003,3476580.42,15640500.0,,1.96781003475189,1.92467999458313,38722.16,64.2,28301.8645937428,,,,,,3888.47436523438,1463.09482,,,,
CAN,Canada,2004,3476100.66,15640500.0,,1.99733996391296,1.90069770812988,42633.37,66.0,32145.5412620217,99.4190063476562,,,,,4076.68432617188,1621.85129,,,,
CAN,Canada,2005,3475620.9,15640500.0,,1.97126996517181,1.88245940208435,47844.97,71.7,36383.6600068095,98.5796737670898,100.25789642334,,,4.76588010787964,4234.36328125,1642.34836,,,,
CAN,Canada,2006,3475141.14,15640500.0,,1.94304001331329,1.89211332798004,50605.96,72.4,40504.0370977806,99.7602920532227,100.439888000488,,,,4315.13916015625,1761.07271,,,,
CAN,Canada,2007,3474661.38,15640500.0,,1.90357995033264,1.75481534004211,51979.5,73.2,44660.0838892281,99.5356979370117,101.266807556152,63.8258285522461,,4.7664098739624,4596.69482421875,1982.64275,,,,
CAN,Canada,2008,3474181.62,15640500.0,,1.85578000545502,1.78248238563538,53779.61,76.7,46710.2526864484,98.5952835083008,102.266227722168,64.2995529174805,12.4984664916992,4.62612009048462,4725.9912109375,1960.24685,,,,
CAN,Canada,2009,3473701.86,15640500.0,,1.9174200296402,1.74208331108093,55876.68,80.3,40874.8831932903,99.5911026000977,102.963790893555,63.6141700744629,12.5725317001343,4.84057998657227,4466.140625,1789.24417,,,,
CAN,Canada,2010,3473222.1,15640500.0,,1.82503998279572,1.77782678604126,56793.27,80.3,47560.6666009406,99.1202697753906,102.496223449707,61.8762588500977,12.6209001541138,5.356369972229,4664.0791015625,1520.7527,,,,
CAN,Canada,2011,3472809.1,15640500.0,,1.78714001178741,1.77254545688629,57715.63,83.0,52223.8588398531,98.5558700561523,102.817977905273,63.154899597168,12.7131490707397,5.26205015182495,4802.71875,1555.04655,,,,
